302,1226
303,1226
306,1268
306,2026
306,1226
308,1268
308,2026
308,1226
309,1226
311,1226
313,1226
315,2026
316,1268
318,1268
321,2026
322,1268
322,2026
323,1268
324,1226
325,1226
326,1226
327,1268
329,1268
329,2026
329,1226
334,1226
337,1268
338,2026
339,1226
340,1268
340,2026
340,1226
341,2026
342,1226
344,2026
344,1226
345,2026
346,2026
348,1268
351,1268
351,2026
351,1226
352,1268
352,2026
352,1226
353,1268
353,2026
354,1226
356,2026
356,1226
357,1226
358,2026
358,1226
360,1268
361,2026
362,2026
363,1268
365,1268
366,1268
366,2026
366,1226
367,1268
367,1226
369,1268
369,1226
371,2026
372,1226
373,1268
373,1226
374,1268
375,1226
376,1226
377,1268
377,2026
378,1226
379,1268
379,1226
380,1226
381,1226
382,1268
383,1268
387,1268
387,1226
389,1268
389,1226
392,1268
393,1226
397,2026
398,2026
400,1268
400,1226
403,1226
408,1226
409,1268
410,1268
415,1268
418,1268
419,2026
420,1268
422,1226
423,2026
423,1226
424,2026
425,1226
429,1226
433,1226
434,2026
436,1226
438,1268
438,1226
440,1268
441,1268
442,2026
442,1226
443,1268
445,1268
449,1226
453,1268
453,1226
454,1268
454,2026
454,1226
455,1268
455,2026
457,1268
458,2026
459,1268
460,1268
462,1268
465,2026
466,1268
468,2026
468,1226
469,2026
472,2026
472,1226
473,1268
474,1268
475,1268
476,2026
476,1226
477,1268
479,1268
479,1226
480,1268
480,1226
481,1226
484,1226
485,1226
486,1226
488,2026
489,2026
490,2026
491,1226
492,1268
492,2026
496,2026
497,1226
498,2026
499,1268
501,1226
503,1268
504,1268
505,2026
505,1226
506,1268
508,2026
509,1268
512,1268
512,2026
514,1268
515,1268
515,1226
519,2026
521,1268
522,1268
523,1226
526,1268
526,2026
529,1268
529,1226
531,2026
534,1268
534,2026
535,1268
537,1268
538,1268
539,1268
542,1268
544,1226
545,1226
546,1268
547,1268
547,1226
549,2026
550,1268
550,1226
551,1268
552,1226
553,1268
553,1226
554,2026
559,1268
559,2026
562,1268
563,2026
566,1268
569,1226
572,1226
573,2026
576,1268
576,1226
577,2026
577,1226
578,1268
578,1226
579,1268
580,1268
581,1268
581,1226
584,1226
590,2026
591,1226
592,1226
594,2026
596,1226
597,2026
597,1226
599,2026
600,1226
601,1268
604,1268
606,1268
607,1268
607,1226
610,1268
611,1226
612,1268
613,1268
613,2026
614,2026
615,1226
616,2026
616,1226
617,1226
619,1268
619,2026
621,1226
622,2026
624,2026
626,1268
629,2026
633,2026
634,2026
635,1268
636,2026
637,2026
639,2026
640,2026
641,1268
641,2026
643,1268
643,1226
644,2026
647,2026
649,1268
652,1268
654,1268
656,1268
656,2026
657,1268
659,1268
660,2026
661,2026
661,1226
663,1226
665,2026
665,1226
667,1226
668,1226
669,2026
670,1268
670,1226
672,1268
672,2026
673,2026
675,2026
675,1226
677,1226
678,2026
678,1226
682,1226
684,1268
684,1226
685,1268
685,2026
687,1226
688,1268
688,2026
690,2026
691,1226
692,1268
692,1226
693,1268
693,1226
694,1268
695,2026
696,1268
696,2026
696,1226
697,2026
698,2026
699,1268
702,1268
702,2026
703,1268
704,2026
705,2026
706,2026
706,1226
707,1268
709,1268
709,2026
710,1226
712,1268
716,1268
718,1268
718,1226
719,1268
720,2026
721,2026
722,1268
722,2026
724,1268
724,1226
726,1268
727,1268
727,2026
727,1226
728,1226
730,1268
731,1268
731,1226
732,1268
733,1268
734,1268
735,1226
736,1226
739,2026
741,1268
742,1268
742,2026
744,1268
745,2026
746,2026
747,1268
747,1226
748,1268
749,1268
750,2026
751,1226
752,1268
753,2026
754,1226
755,1268
755,1226
757,1268
758,2026
760,1268
761,1226
763,2026
764,1226
765,1268
765,2026
765,1226
766,1268
766,1226
768,2026
769,2026
770,2026
770,1226
771,1226
772,1268
772,2026
773,2026
774,1268
774,1226
775,1226
776,1226
779,1268
779,2026
784,2026
786,1268
787,2026
788,1226
789,1268
792,1226
793,1226
794,1268
795,2026
798,1268
798,2026
799,1268
799,2026
800,1268
801,2026
803,1268
803,2026
804,2026
805,1226
806,1268
807,2026
808,2026
809,1226
810,1268
811,1226
813,1226
814,2026
815,1268
816,1268
817,1268
817,1226
822,1268
822,1226
823,1226
824,2026
824,1226
828,1268
829,1268
830,2026
832,1226
833,1226
837,1268
837,1226
841,1226
842,1226
843,2026
845,2026
845,1226
847,1226
848,1268
848,2026
851,1226
854,1268
856,1268
856,2026
857,1268
857,1226
858,2026
859,1226
863,1268
866,1226
868,1268
869,1268
870,2026
871,2026
872,2026
873,2026
874,1226
875,1268
876,1226
877,1268
877,2026
878,1268
879,2026
880,1268
881,1268
881,2026
881,1226
884,2026
884,1226
885,1226
887,1268
887,1226
889,2026
889,1226
890,1268
891,1268
893,1268
894,1268
894,2026
895,1226
897,2026
898,1268
898,2026
899,1268
899,2026
903,1268
903,1226
904,2026
905,1226
906,1268
906,2026
906,1226
909,1268
909,1226
910,1268
911,1268
911,2026
912,1268
913,1268
914,2026
917,1226
920,1226
921,2026
921,1226
923,1226
925,2026
927,2026
929,2026
930,1268
933,2026
933,1226
934,1226
935,1268
936,1268
936,1226
937,1268
938,1226
940,2026
940,1226
942,1268
942,1226
943,1268
943,2026
945,1226
946,1268
946,1226
947,1268
947,1226
949,1268
949,2026
950,2026
952,2026
953,1268
953,1226
954,1268
955,2026
955,1226
958,2026
961,1226
962,1268
962,2026
962,1226
963,1268
963,1226
964,1226
967,1268
969,1226
970,2026
972,1268
975,1268
975,2026
977,1268
977,2026
979,1268
979,2026
980,2026
980,1226
983,1268
983,2026
986,1268
986,1226
990,1268
991,1226
992,1268
992,2026
992,1226
994,1268
994,2026
997,1268
997,2026
997,1226
1000,1268
1,1219
3,1285
3,1714
4,1714
5,1247
6,1219
6,1247
9,1219
9,1714
9,1247
11,1714
11,1247
12,1219
12,1285
13,1285
13,1247
15,1285
17,1219
17,1714
18,1219
18,1714
18,1247
19,1219
19,1247
20,1219
20,1714
22,1247
23,1219
23,1714
24,1714
24,1247
26,1219
26,1285
26,1714
26,1247
29,1714
30,1219
31,1219
32,1219
33,1219
34,1714
34,1247
35,1219
35,1714
35,1247
36,1219
36,1247
37,1285
37,1247
38,1714
39,1714
41,1285
42,1285
42,1247
44,1219
44,1285
45,1714
46,1247
49,1714
50,1219
53,1714
53,1247
54,1714
55,1219
57,1714
57,1247
58,1714
59,1285
59,1714
59,1247
60,1219
60,1714
60,1247
61,1219
61,1247
63,1285
63,1247
64,1714
65,1285
65,1714
66,1714
67,1285
67,1714
68,1219
69,1285
69,1247
71,1219
72,1285
73,1219
74,1219
76,1219
76,1714
76,1247
77,1219
77,1285
78,1219
79,1219
79,1285
79,1247
80,1219
80,1247
81,1285
83,1219
84,1219
86,1714
87,1714
88,1219
88,1247
89,1219
89,1285
89,1714
90,1714
90,1247
91,1247
92,1285
93,1219
94,1247
95,1285
95,1714
97,1219
97,1714
97,1247
98,1285
100,1285
100,1247
101,1247
103,1714
105,1219
106,1285
106,1714
107,1219
107,1714
107,1247
108,1285
108,1247
109,1714
110,1247
111,1285
111,1714
113,1247
115,1247
117,1714
117,1247
118,1219
121,1219
122,1219
123,1247
124,1714
124,1247
125,1285
126,1285
126,1714
126,1247
127,1285
127,1247
128,1285
128,1247
129,1285
131,1714
132,1285
133,1714
133,1247
134,1714
135,1285
136,1219
138,1247
139,1285
139,1247
140,1219
140,1285
143,1219
144,1219
148,1714
149,1714
149,1247
150,1219
150,1714
151,1247
153,1219
153,1285
153,1714
154,1219
154,1285
154,1247
155,1219
156,1285
157,1285
157,1714
157,1247
158,1219
158,1285
162,1714
163,1714
164,1219
164,1714
164,1247
166,1219
166,1247
167,1285
168,1219
168,1714
169,1219
169,1285
170,1714
170,1247
172,1219
172,1285
172,1714
172,1247
174,1219
174,1714
174,1247
175,1714
176,1285
177,1285
178,1219
178,1247
179,1714
179,1247
181,1285
182,1247
183,1285
183,1247
185,1219
185,1714
186,1285
186,1714
187,1219
187,1714
188,1219
188,1285
188,1714
188,1247
189,1285
189,1714
189,1247
190,1219
190,1285
190,1714
191,1285
191,1714
191,1247
192,1714
193,1219
194,1285
197,1219
199,1285
199,1247
200,1219
201,1247
202,1247
204,1285
204,1247
205,1714
205,1247
206,1714
207,1285
207,1247
210,1219
210,1714
211,1714
212,1714
212,1247
214,1247
215,1285
215,1714
215,1247
216,1285
217,1285
219,1285
220,1219
220,1247
222,1714
223,1247
224,1714
225,1219
225,1247
226,1714
227,1219
227,1285
228,1247
229,1247
230,1247
233,1285
234,1714
234,1247
235,1714
236,1247
237,1219
238,1247
239,1285
241,1219
242,1714
243,1285
243,1714
244,1714
245,1714
245,1247
247,1285
248,1714
249,1714
250,1714
250,1247
251,1219
251,1285
252,1714
253,1247
254,1285
254,1714
254,1247
255,1247
256,1219
256,1285
256,1247
257,1285
257,1714
259,1285
260,1285
261,1714
262,1285
262,1714
263,1219
264,1219
264,1247
265,1714
266,1219
266,1285
267,1285
268,1219
268,1714
269,1714
270,1219
270,1285
270,1247
272,1285
272,1714
273,1714
273,1247
275,1247
276,1285
276,1714
276,1247
277,1285
278,1285
279,1285
281,1714
282,1714
283,1714
284,1714
284,1247
285,1714
286,1285
286,1714
287,1285
289,1714
290,1285
291,1714
291,1247
293,1714
293,1247
294,1714
295,1285
295,1247
296,1219
297,1714
299,1219
299,1285
299,1247
300,1219
300,1285
302,1219
303,1285
306,1219
306,1285
307,1219
307,1714
308,1714
309,1285
310,1285
311,1219
312,1219
312,1285
314,1714
316,1714
317,1285
319,1219
319,1247
320,1285
320,1714
321,1219
322,1247
324,1285
325,1219
325,1285
325,1247
327,1714
329,1247
330,1714
331,1285
331,1247
332,1219
332,1285
332,1714
332,1247
333,1219
333,1247
335,1285
335,1247
336,1219
339,1219
339,1285
339,1247
340,1285
343,1219
344,1714
345,1219
345,1247
347,1247
348,1285
349,1219
349,1285
350,1285
350,1714
351,1247
352,1219
352,1714
354,1285
354,1714
355,1285
355,1714
356,1285
357,1247
358,1714
359,1285
360,1285
360,1714
362,1219
363,1285
363,1714
363,1247
364,1285
364,1714
365,1285
367,1714
368,1219
368,1714
369,1219
369,1285
371,1219
371,1285
371,1714
373,1285
373,1714
374,1285
374,1714
375,1714
377,1714
377,1247
378,1714
378,1247
379,1219
380,1247
381,1714
383,1219
383,1714
384,1219
384,1285
385,1219
385,1714
386,1247
387,1219
388,1219
388,1247
389,1285
390,1285
390,1247
391,1219
391,1714
391,1247
394,1219
394,1714
394,1247
395,1285
396,1219
396,1247
397,1714
398,1219
399,1285
399,1247
400,1219
400,1285
400,1714
402,1714
402,1247
403,1247
404,1285
405,1247
408,1247
409,1714
410,1285
410,1714
411,1285
412,1219
414,1285
415,1285
415,1247
416,1247
417,1714
421,1247
422,1714
422,1247
423,1714
423,1247
424,1247
425,1714
425,1247
426,1247
428,1285
429,1247
430,1219
430,1247
431,1219
432,1285
433,1285
434,1285
434,1247
435,1714
436,1714
436,1247
437,1247
438,1219
438,1714
438,1247
439,1219
439,1285
440,1714
442,1219
442,1285
443,1714
443,1247
444,1285
444,1247
445,1219
445,1285
446,1285
448,1219
448,1285
449,1219
451,1247
452,1285
452,1247
455,1219
455,1714
458,1247
459,1247
460,1714
462,1285
463,1714
464,1285
467,1714
467,1247
469,1247
470,1285
471,1219
472,1714
472,1247
474,1285
476,1285
476,1247
478,1219
478,1714
478,1247
479,1219
479,1247
480,1714
480,1247
481,1247
482,1247
483,1285
483,1714
483,1247
485,1714
485,1247
486,1714
487,1219
489,1219
489,1285
491,1219
491,1285
491,1714
492,1285
492,1247
493,1285
494,1219
494,1247
495,1219
495,1285
498,1285
500,1714
500,1247
501,1247
502,1219
503,1219
505,1219
505,1714
506,1714
507,1219
508,1714
508,1247
509,1219
510,1285
510,1247
511,1219
512,1247
514,1247
515,1714
516,1247
517,1714
518,1285
519,1219
519,1714
519,1247
521,1714
522,1714
523,1285
524,1285
524,1247
525,1285
526,1285
526,1714
530,1714
531,1219
531,1285
531,1714
532,1714
532,1247
533,1714
534,1219
535,1219
535,1714
536,1219
536,1714
537,1219
537,1285
538,1285
538,1714
540,1219
540,1247
541,1285
542,1247
546,1285
546,1714
548,1219
548,1714
549,1247
550,1285
551,1219
554,1285
557,1247
559,1219
560,1247
561,1285
561,1714
562,1285
562,1247
563,1219
564,1219
566,1285
568,1219
568,1714
569,1285
569,1714
571,1714
573,1285
574,1714
574,1247
576,1714
577,1714
578,1219
578,1714
578,1247
579,1219
581,1219
581,1285
582,1219
582,1285
582,1247
583,1714
585,1285
586,1285
588,1247
589,1247
590,1714
591,1219
591,1714
592,1285
593,1219
593,1714
593,1247
594,1714
597,1285
598,1219
598,1714
600,1714
603,1285
605,1714
607,1219
607,1285
607,1714
607,1247
608,1285
610,1247
611,1247
612,1714
613,1285
614,1285
615,1219
615,1714
618,1285
619,1247
620,1219
621,1219
621,1714
622,1247
623,1219
623,1285
623,1247
624,1285
624,1714
625,1247
626,1714
626,1247
627,1714
627,1247
628,1285
629,1714
630,1219
630,1714
633,1219
634,1285
634,1714
634,1247
636,1285
637,1219
638,1285
638,1247
641,1219
641,1714
641,1247
642,1714
644,1285
644,1714
645,1219
645,1714
647,1714
648,1285
648,1247
649,1285
651,1285
651,1714
652,1219
653,1219
654,1285
654,1247
656,1285
657,1714
658,1219
658,1285
659,1219
659,1247
660,1714
663,1285
663,1247
664,1247
666,1285
666,1247
668,1714
669,1285
670,1714
671,1285
674,1219
674,1285
674,1714
675,1219
675,1285
675,1714
677,1714
678,1285
679,1219
681,1219
684,1247
685,1285
686,1219
687,1247
688,1714
688,1247
689,1219
691,1247
692,1219
692,1714
692,1247
693,1219
693,1285
693,1714
693,1247
694,1219
694,1285
694,1714
696,1219
696,1714
696,1247
697,1714
698,1219
698,1285
698,1714
699,1714
700,1247
701,1714
701,1247
702,1247
703,1714
704,1219
705,1714
707,1219
707,1285
708,1285
710,1219
711,1285
712,1219
712,1714
712,1247
713,1285
713,1714
714,1285
714,1247
716,1219
716,1714
716,1247
717,1285
717,1714
717,1247
719,1247
720,1714
721,1285
721,1247
723,1285
723,1714
723,1247
724,1285
724,1714
725,1285
725,1714
726,1219
726,1285
727,1219
728,1219
728,1285
728,1714
728,1247
729,1247
730,1247
731,1219
731,1714
731,1247
732,1285
732,1714
733,1285
734,1247
735,1285
736,1219
736,1285
737,1285
738,1247
742,1714
742,1247
743,1219
743,1714
744,1219
744,1247
746,1219
746,1285
746,1247
747,1285
750,1285
750,1714
751,1219
751,1285
752,1285
753,1714
754,1285
754,1247
755,1219
755,1285
755,1714
756,1714
756,1247
758,1285
758,1714
759,1285
759,1247
761,1285
762,1247
764,1714
766,1219
766,1285
767,1285
767,1247
769,1714
770,1219
770,1714
772,1285
772,1714
773,1247
774,1219
774,1285
776,1285
776,1247
780,1714
780,1247
781,1714
782,1219
782,1714
783,1219
783,1285
783,1714
784,1285
784,1247
785,1714
786,1714
787,1285
788,1285
789,1285
790,1714
790,1247
791,1247
792,1285
793,1219
793,1714
797,1285
798,1219
799,1219
801,1714
802,1219
803,1247
804,1219
804,1285
804,1247
805,1714
805,1247
808,1247
809,1219
811,1247
812,1247
813,1714
813,1247
816,1219
816,1285
816,1247
817,1285
818,1285
819,1714
820,1219
821,1219
822,1219
822,1285
822,1247
823,1285
824,1219
824,1247
827,1219
830,1285
831,1247
832,1714
833,1285
834,1219
834,1247
835,1219
836,1714
837,1247
838,1285
838,1714
838,1247
839,1219
840,1285
841,1219
842,1219
842,1285
845,1219
845,1247
847,1219
847,1714
848,1714
850,1219
850,1714
852,1714
853,1247
854,1219
855,1285
857,1247
858,1285
859,1247
860,1714
861,1247
862,1285
862,1247
863,1247
864,1219
865,1285
865,1714
867,1219
867,1714
870,1714
871,1219
872,1285
873,1219
873,1714
874,1714
875,1714
877,1714
877,1247
878,1285
878,1714
879,1247
881,1219
882,1219
882,1285
883,1219
883,1285
883,1247
884,1247
885,1247
886,1285
886,1714
887,1714
888,1219
888,1714
889,1714
890,1714
890,1247
892,1219
892,1285
892,1714
893,1714
894,1219
895,1714
895,1247
896,1219
898,1247
899,1714
899,1247
900,1219
900,1285
900,1247
902,1285
905,1714
906,1285
906,1714
907,1219
908,1714
908,1247
909,1219
909,1714
911,1247
912,1219
913,1219
913,1285
914,1219
917,1714
918,1285
922,1714
922,1247
924,1285
925,1247
927,1219
927,1714
927,1247
929,1714
930,1714
930,1247
931,1219
932,1247
933,1285
933,1714
934,1714
938,1219
938,1285
939,1219
939,1285
940,1219
940,1285
940,1247
941,1285
942,1247
944,1219
945,1219
945,1714
946,1285
953,1219
953,1714
953,1247
955,1219
956,1285
956,1247
957,1247
958,1285
959,1219
959,1285
959,1247
962,1285
963,1285
964,1219
964,1247
965,1219
966,1285
966,1247
967,1285
968,1714
969,1247
970,1219
970,1714
971,1714
971,1247
973,1714
974,1714
974,1247
975,1285
977,1219
977,1714
977,1247
979,1285
979,1247
980,1285
983,1219
985,1285
985,1714
985,1247
986,1285
987,1219
987,1285
988,1219
988,1247
990,1285
991,1714
992,1219
992,1714
994,1219
995,1219
995,1285
996,1247
998,1219
998,1285
998,1247
